createdAt,record,actor.id,model,action,changes,actor.role,error,performance.score,performance.internetSpeedText,performance.avgLagMs,browser,os,is_mobile,browser_version,os_version,country,region,timezone
2026-04-01T09:41:14.619Z,rec_00903,user_00258,room,update,['student'],student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:41:21.524Z,rec_00902,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T09:41:21.597Z,rec_00903,user_00258,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:41:22.300Z,rec_00831,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T09:41:23.243Z,rec_00901,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T09:42:29.359Z,rec_00904,user_00259,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:42:29.411Z,rec_00905,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T09:44:53.777Z,rec_00906,user_00260,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:44:53.808Z,rec_00907,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T09:45:36.833Z,rec_00908,user_00261,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:45:36.867Z,rec_00909,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T09:45:47.733Z,rec_00905,user_00259,room,update,['error'],student,Multiscreen: Use more than one screen,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:46:42.132Z,rec_00905,user_00259,room,check,['performance'],student,,55096158.0,,0.1810126582844348,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:46:42.247Z,rec_00905,user_00259,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:47:23.330Z,rec_00907,user_00260,room,check,['performance'],student,,23802506.0,,0.259493670874287,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:47:36.743Z,rec_00907,user_00260,room,update,['error'],student,Error: Incorrect facial position,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:47:36.832Z,rec_00905,user_00259,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:47:37.587Z,rec_00907,user_00260,room,update,['error'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:47:42.053Z,rec_00907,user_00260,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:48:05.466Z,rec_00907,user_00260,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:48:15.887Z,rec_00906,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T09:48:15.947Z,rec_00907,user_00260,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:49:00.834Z,rec_00903,user_00258,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:49:23.257Z,rec_00903,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T09:49:32.138Z,rec_00905,user_00259,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:49:36.360Z,rec_00909,user_00261,room,update,['error'],student,"NoScreen: Display surface ""window"" not allowed",,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:49:46.904Z,rec_00905,user_00259,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:49:59.264Z,rec_00902,user_00258,user,update,['loggedAt'],student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:49:59.311Z,rec_00910,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T09:50:08.207Z,rec_00909,user_00261,room,check,['performance'],student,,62019647.0,,0.1810126576242567,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:50:08.366Z,rec_00909,user_00261,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:50:10.114Z,rec_00905,user_00259,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:50:21.334Z,rec_00909,user_00261,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:50:57.347Z,rec_00905,user_00259,room,update,['error'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:51:01.914Z,rec_00905,user_00259,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:51:14.519Z,rec_00904,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T09:51:14.566Z,rec_00905,user_00259,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:52:08.844Z,rec_00910,user_00258,room,check,['performance'],student,,48282687.0,,1.650632911467854,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:13.512Z,rec_00910,user_00258,room,update,['student'],student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:26.601Z,rec_00910,user_00258,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:27.315Z,rec_00909,user_00261,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:52:27.532Z,rec_00910,user_00258,room,update,['error'],student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:32.834Z,rec_00910,user_00258,room,update,['student'],student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:35.811Z,rec_00910,user_00258,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T09:52:50.754Z,rec_00908,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T09:52:50.825Z,rec_00909,user_00261,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:53:41.513Z,rec_00907,user_00260,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T09:54:24.244Z,rec_00907,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T09:55:19.172Z,rec_00905,user_00259,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,,Europe/Moscow
2026-04-01T09:55:23.358Z,rec_00905,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T09:56:32.427Z,rec_00909,user_00261,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Rostov Oblast,Europe/Moscow
2026-04-01T09:57:24.789Z,rec_00909,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:00:09.650Z,rec_00910,user_00258,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Android,True,26.3.4,13,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:00:22.501Z,rec_00910,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:03:03.583Z,rec_00911,user_00262,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:03:03.644Z,rec_00912,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:05:18.859Z,rec_00912,user_00262,room,check,['performance'],student,,22345727.0,,0.4962025316361385,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:05:32.877Z,rec_00912,user_00262,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:05:54.722Z,rec_00912,user_00262,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:06:25.806Z,rec_00911,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T10:06:25.851Z,rec_00912,user_00262,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:10:18.215Z,rec_00913,user_00263,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:10:18.263Z,rec_00914,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:10:31.231Z,rec_00913,user_00263,user,update,['loggedAt'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:13:54.605Z,rec_00914,user_00263,room,update,['error'],student,NoWindowManagement: No access to screen details,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:15:18.567Z,rec_00914,user_00263,room,check,['performance'],student,,62981913.0,,0.1164556968061229,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:15:19.693Z,rec_00914,user_00263,room,update,['error'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:15:30.966Z,rec_00914,user_00263,room,update,['student'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:16:18.912Z,rec_00914,user_00263,room,update,['student'],student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:16:21.303Z,rec_00915,user_00264,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:16:21.381Z,rec_00916,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:16:26.236Z,rec_00913,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T10:16:26.311Z,rec_00914,user_00263,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:19:12.365Z,rec_00912,user_00262,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:19:22.938Z,rec_00912,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:19:33.202Z,rec_00916,user_00264,room,check,['performance'],student,,85425627.0,,3.931645565395114,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:19:45.816Z,rec_00916,user_00264,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:20:40.797Z,rec_00916,user_00264,room,update,['student'],student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:20:46.709Z,rec_00915,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T10:20:46.772Z,rec_00916,user_00264,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:22:49.936Z,rec_00916,user_00264,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,Windows,False,26.3.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:23:25.712Z,rec_00916,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:24:03.579Z,rec_00917,user_00265,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:24:03.637Z,rec_00918,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:24:12.440Z,rec_00919,user_00266,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:24:12.485Z,rec_00920,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:26:31.717Z,rec_00918,user_00265,room,check,['performance'],student,,18480930.0,,1.3974683543172064,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:26:40.658Z,rec_00918,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:26:52.059Z,rec_00920,user_00266,room,check,['performance'],student,,24068110.0,,0.7721518987223883,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:26:53.272Z,rec_00918,user_00265,room,update,['error'],student,Error: Incorrect passport position,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:02.583Z,rec_00918,user_00265,room,update,['error'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:05.198Z,rec_00920,user_00266,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:27:06.681Z,rec_00918,user_00265,room,update,['error'],student,Error: Face not found,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:07.833Z,rec_00918,user_00265,room,update,['error'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:20.714Z,rec_00920,user_00266,room,update,['student'],student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:27:21.857Z,rec_00918,user_00265,room,update,['error'],student,AxiosError: Face detection error,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:29.476Z,rec_00918,user_00265,room,update,['error'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:36.918Z,rec_00918,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:48.639Z,rec_00917,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T10:27:48.685Z,rec_00918,user_00265,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:27:59.145Z,rec_00919,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2026-04-01T10:27:59.221Z,rec_00920,user_00266,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:29:02.407Z,rec_00914,user_00263,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Windows,False,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:29:22.704Z,rec_00914,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:33:15.933Z,rec_00920,user_00266,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Android,True,120.0.6099,14,RU,,Europe/Moscow
2026-04-01T10:33:22.573Z,rec_00920,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:35:02.976Z,rec_00918,user_00265,room,update,"['stoppedAt', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:35:23.328Z,rec_00918,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:36:13.302Z,rec_00917,user_00265,user,update,['loggedAt'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:36:13.348Z,rec_00921,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:38:23.057Z,rec_00921,user_00265,room,check,['performance'],student,,16514482.0,,0.8303797471372387,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:38:29.383Z,rec_00921,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:38:44.777Z,rec_00921,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:38:51.057Z,rec_00921,user_00265,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:44:11.284Z,rec_00921,user_00265,room,update,"['stoppedAt', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:44:22.951Z,rec_00921,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T10:44:29.627Z,rec_00917,user_00265,user,update,['loggedAt'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:44:29.674Z,rec_00922,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'openTill', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'configKey', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2026-04-01T10:46:43.197Z,rec_00922,user_00265,room,check,['performance'],student,,15827124.0,,0.2950000002980232,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:46:55.982Z,rec_00922,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:47:12.457Z,rec_00922,user_00265,room,update,['student'],student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:47:15.367Z,rec_00922,user_00265,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:50:46.695Z,rec_00922,user_00265,room,update,"['stoppedAt', 'status']",student,,,,,Chrome Mobile,Android,True,146.0.0,10,RU,Transbaikal Territory,Asia/Chita
2026-04-01T10:51:22.325Z,rec_00922,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2026-04-01T11:01:48.388Z,rec_00923,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:48.420Z,rec_00924,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:49.384Z,rec_00925,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:50.364Z,rec_00926,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:50.369Z,rec_00927,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:55.848Z,rec_00864,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:01:56.868Z,rec_00864,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:20.926Z,rec_00865,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:20.955Z,rec_00866,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:21.032Z,rec_00866,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:21.075Z,rec_00866,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:24.893Z,rec_00867,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:24.939Z,rec_00868,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:28.066Z,rec_00888,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:28.068Z,rec_00887,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:31.859Z,rec_00881,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:31.865Z,rec_00883,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
2026-04-01T11:02:31.901Z,rec_00884,user_00252,attach,download,"['filename', 'mimetype', 'extension', 'size']",administrator,,,,,Chrome,Windows,False,146.0.0,10,RU,Kaluga Oblast,Europe/Moscow
