createdAt,attempt_end_time,actor.id,equipment_check_time_min,attempt_success,attempt_id,attempt_size,amount_of_errors,Error: Face not found,Error: Incorrect facial position,Error: Incorrect passport position,other,browser,os,is_mobile,browser_version,os_version,country,region
2026-03-07 05:03:02.431000+00:00,2026-03-07 05:06:34.013000+00:00,user_00106,3.5263666666666666,1,2,2,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,16.3.1,16.3.1,RU,Primorye
2026-03-07 05:09:11.816000+00:00,2026-03-07 05:12:50.104000+00:00,user_00106,3.6381333333333337,1,3,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,16.3.1,16.3.1,RU,Primorye
2026-03-07 05:21:30.246000+00:00,2026-03-07 05:27:20.908000+00:00,user_00107,5.844366666666667,1,1,14,10,3.0,0.0,1.0,1.0,Chrome Mobile,Android,True,145.0.7632,12,RU,Primorye
2026-03-07 05:51:08.965000+00:00,2026-03-07 05:54:39.864000+00:00,user_00108,3.5149833333333333,1,1,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 05:53:25.380000+00:00,2026-03-07 06:13:12.407000+00:00,user_00109,19.783783333333336,0,1,12,6,1.0,0.0,0.0,2.0,Chrome Mobile,Android,True,145.0.7632,15,RU,Irkutsk Oblast
2026-03-07 11:07:16.567000+00:00,2026-03-07 11:11:42.967000+00:00,user_00110,4.4399999999999995,1,1,6,2,0.0,0.0,1.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 11:26:54.839000+00:00,2026-03-07 11:28:29.901000+00:00,user_00110,1.5843666666666667,1,2,3,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 11:33:03.516000+00:00,2026-03-07 11:36:14.596000+00:00,user_00110,3.1846666666666668,1,3,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 11:53:47.855000+00:00,2026-03-07 11:58:47.469000+00:00,user_00110,4.993566666666666,1,4,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 12:24:53.010000+00:00,2026-03-07 12:25:28.852000+00:00,user_00110,0.5973666666666666,1,5,3,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-08 11:53:43.280000+00:00,2026-03-08 11:57:54.277000+00:00,user_00110,4.183283333333334,1,6,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-08 12:09:46.305000+00:00,2026-03-08 12:12:49.058000+00:00,user_00110,3.0458833333333333,1,7,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-07 07:02:27.261000+00:00,2026-03-07 07:08:03.741000+00:00,user_00111,5.6080000000000005,1,1,8,4,2.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-07 07:14:13.900000+00:00,2026-03-07 07:16:58.940000+00:00,user_00112,2.7506666666666666,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 10:55:51.470000+00:00,2026-03-08 10:58:47.469000+00:00,user_00113,2.933316666666667,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 11:05:03.452000+00:00,2026-03-08 11:08:06.294000+00:00,user_00113,3.047366666666667,1,2,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-07 11:18:42.500000+00:00,2026-03-07 11:21:50.639000+00:00,user_00114,3.13565,1,1,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,25.12.3,16,RU,Irkutsk Oblast
2026-03-07 11:30:13.684000+00:00,2026-03-07 11:33:21.608000+00:00,user_00114,3.1320666666666668,1,2,12,8,2.0,2.0,0.0,0.0,Yandex Browser,Android,True,25.12.3,16,RU,Irkutsk Oblast
2026-03-07 11:40:53.393000+00:00,2026-03-07 11:43:48.486000+00:00,user_00114,2.9182166666666665,1,3,6,2,0.0,1.0,0.0,0.0,Yandex Browser,Android,True,25.12.3,16,RU,Irkutsk Oblast
2026-03-08 01:13:41.547000+00:00,2026-03-08 01:36:51.036000+00:00,user_00115,23.15815,0,1,9,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-08 01:50:00.733000+00:00,2026-03-08 02:10:04.321000+00:00,user_00115,20.0598,0,2,11,6,2.0,0.0,1.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-08 03:27:08.673000+00:00,2026-03-08 03:34:48.760000+00:00,user_00115,7.668116666666666,1,3,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-08 04:20:48.957000+00:00,2026-03-08 04:29:41.860000+00:00,user_00116,8.881716666666668,1,1,8,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 09:41:03.055000+00:00,2026-03-08 10:09:10.763000+00:00,user_00117,28.128466666666668,1,1,49,38,6.0,3.0,8.0,2.0,Chrome Mobile,Android,True,145.0.7632,16,RU,Rostov Oblast
2026-03-08 10:24:34.272000+00:00,2026-03-08 10:27:25.817000+00:00,user_00118,2.859083333333333,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 10:29:08.243000+00:00,2026-03-08 10:33:57.632000+00:00,user_00119,4.82315,1,1,40,35,3.0,3.0,4.0,8.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 11:14:29.282000+00:00,2026-03-08 11:24:14.179000+00:00,user_00120,9.748283333333335,1,1,10,4,0.0,0.0,0.0,2.0,Chrome,Linux,False,145.0.0,10,RU,Primorye
2026-03-08 11:14:45.882000+00:00,2026-03-08 11:18:15.802000+00:00,user_00121,3.4986666666666664,1,1,6,2,1.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 11:26:48.714000+00:00,2026-03-08 11:29:53.985000+00:00,user_00121,3.08785,1,2,6,2,1.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-08 13:18:09.205000+00:00,2026-03-08 13:26:09.226000+00:00,user_00122,8.000350000000001,1,1,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.30.1,13,RU,Primorye
2026-03-09 02:33:17.372000+00:00,2026-03-09 02:41:51.661000+00:00,user_00123,8.571483333333333,0,1,6,2,0.0,0.0,0.0,1.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-09 02:52:16.075000+00:00,2026-03-09 02:56:48.991000+00:00,user_00123,4.5485999999999995,1,2,6,2,0.0,1.0,0.0,0.0,Opera,Windows,False,127.0.0,10,RU,Primorye
2026-03-09 06:11:44.974000+00:00,2026-03-09 06:21:54.359000+00:00,user_00124,10.156416666666667,1,1,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-09 07:55:10.236000+00:00,2026-03-09 07:58:03.500000+00:00,user_00125,2.8877333333333337,1,1,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.0,16,RU,Primorye
2026-03-09 08:01:21.152000+00:00,2026-03-09 08:03:58.565000+00:00,user_00125,2.6235500000000003,1,2,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.0,16,RU,Primorye
2026-03-09 11:11:53.295000+00:00,2026-03-09 11:16:17.484000+00:00,user_00126,4.40315,1,1,8,4,0.0,0.0,2.0,0.0,Samsung Internet,Android,True,29.0,10,RU,Primorye
2026-03-09 11:24:57.531000+00:00,2026-03-09 11:36:09.178000+00:00,user_00126,11.194116666666668,1,2,9,4,0.0,1.0,1.0,0.0,Samsung Internet,Android,True,29.0,10,RU,Primorye
2026-03-09 11:45:23.436000+00:00,2026-03-09 11:51:45.640000+00:00,user_00126,6.370066666666667,1,3,7,2,0.0,0.0,1.0,0.0,Samsung Internet,Android,True,29.0,10,RU,Primorye
2026-03-09 11:12:28.674000+00:00,2026-03-09 11:16:12.773000+00:00,user_00127,3.734983333333333,1,1,12,8,0.0,3.0,0.0,1.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-09 11:40:26.303000+00:00,2026-03-09 11:45:28.953000+00:00,user_00128,5.0441666666666665,1,1,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,138.0.0,10,US,Primorye
2026-03-09 12:03:35.429000+00:00,2026-03-09 12:09:42.653000+00:00,user_00128,6.1204,1,2,10,4,2.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-09 11:46:45.963000+00:00,2026-03-09 11:54:55.316000+00:00,user_00129,8.155883333333334,1,1,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.7632,15,RU,Primorye
2026-03-10 12:10:18.505000+00:00,2026-03-10 12:18:30.485000+00:00,user_00132,8.199666666666667,1,1,6,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-10 12:24:18.289000+00:00,2026-03-10 12:29:26.471000+00:00,user_00132,5.1363666666666665,1,2,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-11 11:30:37.204000+00:00,2026-03-11 11:34:48.333000+00:00,user_00133,4.185483333333333,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-11 11:37:15.043000+00:00,2026-03-11 11:41:16.354000+00:00,user_00133,4.02185,1,2,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-11 11:44:27.731000+00:00,2026-03-11 11:44:27.731000+00:00,user_00133,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-11 12:06:15.994000+00:00,2026-03-11 12:10:43.597000+00:00,user_00134,4.46005,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-11 12:14:25.243000+00:00,2026-03-11 12:14:25.243000+00:00,user_00134,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-11 12:08:17.343000+00:00,2026-03-11 12:17:12.054000+00:00,user_00135,8.91185,1,1,5,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-11 12:28:23.416000+00:00,2026-03-11 12:29:15.043000+00:00,user_00136,0.86045,0,1,2,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,145.0.0,10,RU,Samara Oblast
2026-03-11 12:50:03.174000+00:00,2026-03-11 12:54:27.172000+00:00,user_00136,4.399966666666667,0,2,7,5,0.0,0.0,1.0,2.0,Chrome,Windows,False,145.0.0,10,RU,Samara Oblast
2026-03-11 12:57:15.410000+00:00,2026-03-11 13:10:18.371000+00:00,user_00137,13.04935,1,1,11,5,0.0,0.0,0.0,3.0,Edge,Windows,False,145.0.0,10,RU,Samara Oblast
2026-03-11 15:00:44.704000+00:00,2026-03-11 15:11:32.828000+00:00,user_00138,10.802066666666667,0,1,5,3,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,25.12.0,10,RU,Samara Oblast
2026-03-11 15:28:57.964000+00:00,2026-03-11 15:41:52.243000+00:00,user_00138,12.90465,1,2,14,7,2.0,1.0,0.0,0.0,Yandex Browser,Android,True,26.3.0,13,RU,Samara Oblast
2026-03-11 15:52:17.734000+00:00,2026-03-11 15:55:00.966000+00:00,user_00138,2.7205333333333335,1,3,6,2,1.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.0,13,RU,Samara Oblast
2026-03-11 15:59:38.839000+00:00,2026-03-11 15:59:38.839000+00:00,user_00138,0.0,1,4,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.0,13,RU,Samara Oblast
2026-03-12 00:37:05.785000+00:00,2026-03-12 00:43:25.067000+00:00,user_00140,6.321366666666666,1,1,4,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-12 00:37:38.953000+00:00,2026-03-12 00:42:13.108000+00:00,user_00141,4.569249999999999,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-12 00:44:58.067000+00:00,2026-03-12 00:44:58.067000+00:00,user_00141,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-12 01:49:51.865000+00:00,2026-03-12 02:07:09.166000+00:00,user_00142,17.288349999999998,0,1,11,8,4.0,0.0,0.0,0.0,Chrome,Windows,False,145.0.0,10,RU,Primorye
2026-03-12 02:29:56.604000+00:00,2026-03-12 02:42:42.588000+00:00,user_00142,12.7664,1,2,10,4,0.0,0.0,2.0,0.0,Chrome,Windows,False,145.0.0,10,RU,Primorye
2026-03-12 02:47:14.680000+00:00,2026-03-12 02:47:14.680000+00:00,user_00142,0.0,1,3,1,0,0.0,0.0,0.0,0.0,Chrome,Windows,False,145.0.0,10,RU,Primorye
2026-03-12 05:04:19.553000+00:00,2026-03-12 05:26:13.243000+00:00,user_00143,21.894833333333334,1,1,27,18,5.0,0.0,0.0,4.0,Chrome,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-12 05:23:24.972000+00:00,2026-03-12 05:31:05.182000+00:00,user_00144,7.670166666666666,1,1,9,5,1.0,1.0,0.0,1.0,Samsung Internet,Android,True,29.0,10,RU,Moscow Oblast
2026-03-12 12:22:49.198000+00:00,2026-03-12 12:28:08.790000+00:00,user_00145,5.326533333333333,0,1,3,0,0.0,0.0,0.0,0.0,Yandex Browser,iOS,True,25.12.3,18.7,RU,Primorye
2026-03-12 12:40:02.646000+00:00,2026-03-12 12:45:19.050000+00:00,user_00145,5.2734,0,2,2,0,0.0,0.0,0.0,0.0,Yandex Browser,iOS,True,25.12.3,18.7,RU,Primorye
2026-03-16 10:13:18.722000+00:00,2026-03-16 10:18:29.493000+00:00,user_00145,5.179516666666667,1,3,6,2,1.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-16 12:11:41.744000+00:00,2026-03-16 12:15:56.147000+00:00,user_00146,4.24005,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-13 04:19:38.340000+00:00,2026-03-13 04:31:01.068000+00:00,user_00147,11.3788,1,1,7,2,0.0,0.0,1.0,0.0,Chrome Mobile,Android,True,145.0.7632,13,RU,
2026-03-16 11:34:07.717000+00:00,2026-03-16 11:37:35.570000+00:00,user_00148,3.4642166666666667,1,1,8,4,1.0,0.0,0.0,1.0,Edge,Windows,False,145.0.0,10,RU,Moscow Oblast
2026-03-17 11:28:21.149000+00:00,2026-03-17 11:32:22.644000+00:00,user_00149,4.024916666666667,1,1,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,25.8.6,15,RU,Primorye
2026-03-17 11:40:11.883000+00:00,2026-03-17 11:44:53.290000+00:00,user_00149,4.6901166666666665,1,2,7,2,0.0,0.0,1.0,0.0,Yandex Browser,Android,True,25.8.6,15,RU,Primorye
2026-03-17 11:54:33.405000+00:00,2026-03-17 11:57:16.110000+00:00,user_00149,2.7117500000000003,1,3,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,25.8.6,15,RU,Primorye
2026-03-18 04:21:36.039000+00:00,2026-03-18 04:24:11.163000+00:00,user_00149,2.5854,1,4,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,25.8.6,15,RU,Primorye
2026-03-18 04:30:08.597000+00:00,2026-03-18 04:30:08.597000+00:00,user_00149,0.0,1,5,1,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,25.8.6,15,RU,Primorye
2026-03-17 11:52:27.433000+00:00,2026-03-17 12:01:51.968000+00:00,user_00150,9.408916666666666,1,1,17,8,4.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2,18.7,RU,Primorye
2026-03-18 11:15:16.447000+00:00,2026-03-18 11:32:22.934000+00:00,user_00151,17.108116666666668,0,1,6,3,0.0,0.0,0.0,2.0,Opera Mobile,Android,True,90.0.0,10,RU,Primorye
2026-03-21 10:54:48.662000+00:00,2026-03-21 11:06:54.769000+00:00,user_00151,12.101783333333334,1,2,8,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2,18.7,RU,Primorye
2026-03-18 12:02:27.320000+00:00,2026-03-18 12:06:54.601000+00:00,user_00152,4.4546833333333336,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-18 12:10:21.670000+00:00,2026-03-18 12:10:21.670000+00:00,user_00152,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-18 13:36:16.155000+00:00,2026-03-18 13:40:36.063000+00:00,user_00153,4.3318,1,1,8,4,0.0,1.0,1.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-21 12:07:03.595000+00:00,2026-03-21 12:10:08.141000+00:00,user_00153,3.0757666666666665,1,2,8,4,0.0,1.0,1.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-19 12:07:28.739000+00:00,2026-03-19 12:10:21.569000+00:00,user_00154,2.8805,1,1,6,2,0.0,1.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-19 12:11:45.636000+00:00,2026-03-19 12:26:16.491000+00:00,user_00155,14.51425,1,1,9,2,0.0,1.0,0.0,0.0,Yandex Browser,Android,True,26.3.2,16,RU,Irkutsk Oblast
2026-03-19 12:39:48.211000+00:00,2026-03-19 12:42:27.591000+00:00,user_00155,2.6563333333333334,1,2,4,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.2,16,RU,Primorye
2026-03-19 12:59:17.439000+00:00,2026-03-19 13:05:23.682000+00:00,user_00155,6.10405,1,3,6,2,0.0,1.0,0.0,0.0,Yandex Browser,Android,True,26.3.2,16,RU,Primorye
2026-03-22 11:43:54.265000+00:00,2026-03-22 11:48:39.160000+00:00,user_00155,4.74825,1,4,5,0,0.0,0.0,0.0,0.0,Yandex Browser,Android,True,26.3.2,16,RU,Primorye
2026-03-19 13:33:59.846000+00:00,2026-03-19 13:38:13.905000+00:00,user_00156,4.2343166666666665,1,1,4,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2.1,18.7,RU,Primorye
2026-03-19 13:40:59.162000+00:00,2026-03-19 13:40:59.162000+00:00,user_00156,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2.1,18.7,RU,Primorye
2026-03-19 14:00:28.619000+00:00,2026-03-19 14:06:38.137000+00:00,user_00156,6.1586333333333325,1,3,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2,18.7,RU,Primorye
2026-03-22 11:22:28.155000+00:00,2026-03-22 11:26:24.785000+00:00,user_00156,3.943833333333333,1,4,5,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2,18.7,RU,Primorye
2026-03-25 12:15:06.250000+00:00,2026-03-25 12:18:36.185000+00:00,user_00156,3.4989166666666667,1,5,4,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,26.2,18.7,RU,Primorye
2026-03-21 11:24:57.157000+00:00,2026-03-21 11:29:41.733000+00:00,user_00157,4.742933333333334,1,1,10,6,3.0,0.0,0.0,0.0,Mobile Safari,iOS,True,18.6,18.6.2,RU,
2026-03-21 11:51:39.065000+00:00,2026-03-21 11:55:14.406000+00:00,user_00157,3.5890166666666667,1,2,4,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,18.6,18.6.2,RU,
2026-03-21 11:31:25.885000+00:00,2026-03-21 11:35:17.880000+00:00,user_00158,3.8665833333333333,1,1,6,2,0.0,0.0,0.0,1.0,Chrome Mobile,Android,True,145.0.7632,16,RU,Primorye
2026-03-21 11:47:58.426000+00:00,2026-03-21 11:51:17.214000+00:00,user_00158,3.3131333333333335,1,2,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.7632,16,RU,Primorye
2026-03-21 12:12:37.622000+00:00,2026-03-21 12:16:45.855000+00:00,user_00158,4.137216666666666,1,3,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.7632,16,RU,Primorye
2026-03-21 12:25:02.762000+00:00,2026-03-21 12:35:02.792000+00:00,user_00158,10.000499999999999,1,4,3,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.7632,16,RU,Primorye
2026-03-21 11:34:54.626000+00:00,2026-03-21 11:39:00.544000+00:00,user_00159,4.098633333333334,1,1,10,6,2.0,1.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-21 11:42:30.572000+00:00,2026-03-21 11:47:00.652000+00:00,user_00160,4.501333333333333,1,1,4,0,0.0,0.0,0.0,0.0,Mobile Safari,iOS,True,17.0.1,17.0.3,RU,Primorye
2026-03-21 11:54:41.083000+00:00,2026-03-21 12:00:39.394000+00:00,user_00160,5.97185,1,2,8,2,0.0,1.0,0.0,0.0,Mobile Safari,iOS,True,17.0.1,17.0.3,RU,Primorye
2026-03-21 12:17:16.302000+00:00,2026-03-21 12:19:52.424000+00:00,user_00161,2.6020333333333334,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-21 13:20:42.454000+00:00,2026-03-21 13:27:45.380000+00:00,user_00162,7.048766666666666,1,1,7,2,0.0,0.0,1.0,0.0,Chrome Mobile,Android,True,144.0.0,10,RU,
2026-03-21 23:07:38.906000+00:00,2026-03-21 23:12:11.088000+00:00,user_00163,4.536366666666667,1,1,8,4,0.0,2.0,0.0,0.0,Yandex Browser,Windows,False,26.3.0,10,RU,Moscow Oblast
2026-03-22 07:42:10.635000+00:00,2026-03-22 07:46:16.044000+00:00,user_00164,4.0901499999999995,1,1,9,5,2.0,1.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-22 23:10:50.629000+00:00,2026-03-22 23:14:25.429000+00:00,user_00165,3.58,1,1,12,8,0.0,0.0,4.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-29 01:43:25.479000+00:00,2026-03-29 02:00:04.393000+00:00,user_00166,16.648566666666667,1,1,13,6,2.0,0.0,0.0,1.0,Edge,Windows,False,146.0.0,10,RU,Primorye
2026-03-23 09:00:43.683000+00:00,2026-03-23 09:04:03.734000+00:00,user_00167,3.3341833333333333,1,1,6,2,0.0,0.0,0.0,1.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 09:07:28.314000+00:00,2026-03-23 09:07:28.314000+00:00,user_00167,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 09:08:41.826000+00:00,2026-03-23 09:12:02.776000+00:00,user_00168,3.3491666666666666,1,1,8,4,0.0,2.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 09:16:07.004000+00:00,2026-03-23 09:16:07.004000+00:00,user_00168,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 09:16:50.771000+00:00,2026-03-23 09:19:20.830000+00:00,user_00169,2.500983333333333,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 10:28:11.831000+00:00,2026-03-23 10:31:34.513000+00:00,user_00170,3.378033333333333,1,1,6,2,1.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 10:38:18.362000+00:00,2026-03-23 10:41:20.789000+00:00,user_00171,3.04045,1,1,6,2,0.0,0.0,0.0,1.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-23 10:45:14.308000+00:00,2026-03-23 10:48:14.858000+00:00,user_00172,3.0091666666666668,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,RU,Moscow Oblast
2026-03-25 11:51:19.124000+00:00,2026-03-25 11:59:47.694000+00:00,user_00173,8.476166666666666,1,1,6,0,0.0,0.0,0.0,0.0,Yandex Browser,iOS,True,26.3.2,26.2.1,RU,Primorye
2026-03-26 11:16:28.909000+00:00,2026-03-26 11:19:59.919000+00:00,user_00174,3.516833333333333,1,1,4,0,0.0,0.0,0.0,0.0,Edge,Windows,False,146.0.0,10,PL,Mazovia
2026-03-26 11:41:08.991000+00:00,2026-03-26 11:44:17.784000+00:00,user_00175,3.14655,1,1,6,2,0.0,0.0,1.0,0.0,Edge,Windows,False,146.0.0,10,PL,Mazovia
2026-03-28 11:34:10.561000+00:00,2026-03-28 11:37:45.890000+00:00,user_00176,3.5888166666666668,1,1,6,2,0.0,0.0,1.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-28 11:49:34.390000+00:00,2026-03-28 11:49:34.390000+00:00,user_00176,0.0,1,2,1,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-28 11:52:09.103000+00:00,2026-03-28 11:57:04.985000+00:00,user_00176,4.9313666666666665,1,3,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-28 12:05:10.095000+00:00,2026-03-28 12:09:25.284000+00:00,user_00176,4.25315,1,4,4,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-30 21:27:25.451000+00:00,2026-03-30 21:30:31.776000+00:00,user_00176,3.1054166666666663,1,5,11,6,2.0,1.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-30 21:40:55.163000+00:00,2026-03-30 21:43:54.802000+00:00,user_00176,2.9939833333333334,1,6,7,2,0.0,0.0,0.0,1.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-30 21:54:06.912000+00:00,2026-03-30 21:56:47.253000+00:00,user_00176,2.6723500000000002,1,7,5,0,0.0,0.0,0.0,0.0,Chrome Mobile,Android,True,145.0.0,10,RU,Primorye
2026-03-29 02:08:14.051000+00:00,2026-03-29 02:16:19.233000+00:00,user_00177,8.086366666666667,1,1,7,2,0.0,0.0,0.0,1.0,Yandex Browser,iOS,True,25.12.4,18.3.1,RU,Primorye
2026-03-29 10:17:29.038000+00:00,2026-03-29 10:23:21.298000+00:00,user_00178,5.8709999999999996,1,1,8,2,0.0,1.0,0.0,0.0,Mobile Safari,iOS,True,26.3,18.7,RU,Primorye
2026-03-31 02:37:57.769000+00:00,2026-03-31 02:42:39.678000+00:00,user_00183,4.698483333333333,1,1,9,3,0.0,0.0,0.0,2.0,Yandex Browser,Windows,False,26.3.0,10,RU,Irkutsk Oblast
2026-03-31 01:01:18.280000+00:00,2026-03-31 01:15:34.771000+00:00,user_00184,14.274849999999999,1,1,9,2,0.0,0.0,0.0,1.0,Chrome,Windows,False,146.0.0,10,RU,Irkutsk Oblast
